reportNum,bugNum
1,1
2,2
3,3
4,3
5,4
6,5
7,6
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,8
17,9
18,9
19,9
20,9
21,9
22,9
23,9
24,9
25,9
26,9
27,9
28,9
29,10
30,11
31,12
32,12
33,12
34,12
35,12
36,12
37,13
38,14
39,14
40,14
41,14
42,14
43,14
44,14
45,14
46,14
47,14
48,15
49,15
50,15
51,15
52,15
53,16
54,16
55,16
56,16
57,16
58,16
59,16
60,16
61,16
62,16
63,17
64,18
65,18
66,18
67,19
68,19
69,19
70,19
71,19
72,20
73,20
74,20
75,21
76,21
77,21
78,21
79,21
80,21
81,21
82,22
83,22
84,22
85,22
86,22
87,22
88,22
89,22
90,22
91,22
92,23
93,23
94,23
95,24
96,24
97,24
98,24
99,24
100,24
101,24
102,24
103,24
104,24
105,24
106,24
107,24
108,24
109,24
110,24
111,24
112,25
113,25
114,25
115,26
116,26
117,26
118,26
119,26
120,26
121,26
122,26
123,26
124,26
125,26
126,26
127,26
128,26
129,26
130,26
131,26
132,26
133,26
134,26
135,26
136,26
137,27
138,28
139,28
140,28
141,28
142,28
143,28
144,28
145,28
146,28
147,28
148,28
149,28
150,28
151,28
152,28
153,28
154,28
155,28
156,28
157,28
158,28
159,28
160,28
161,28
162,28
163,28
164,28
165,28
166,28
167,28
168,28
169,28
170,28
171,28
172,28
173,28
174,28
175,28
176,28
177,28
178,28
179,28
180,28
181,28
182,28
183,28
184,28
185,28
186,28
187,28
188,28
189,28
190,28
191,28
192,28
193,28
194,28
195,28
196,28
197,28
