project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,50.0,58.0,0.8620689655172413,173.0,471.0,0.3673036093418259,0.6326963906581742,0.7297840035264731,0.7297840035264731,397.0,-224.0,
29-150-–°∞◊”√≥µ_1463737383.csv,19.0,21.0,0.9047619047619048,115.0,150.0,0.7666666666666667,0.23333333333333328,0.3709902370990236,0.3709902370990236,123.0,-8.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,12.0,13.0,0.9230769230769231,48.0,118.0,0.4067796610169492,0.5932203389830508,0.7222699914015477,0.7222699914015477,76.0,-28.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,69.0,120.0,0.575,0.42500000000000004,0.5855758880516685,0.5855758880516685,84.0,-15.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,18.0,19.0,0.9473684210526315,99.0,133.0,0.7443609022556391,0.2556390977443609,0.4026315789473684,0.4026315789473684,113.0,-14.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,12.0,14.0,0.8571428571428571,51.0,106.0,0.4811320754716981,0.5188679245283019,0.6464250734573947,0.6464250734573947,70.0,-19.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,15.0,15.0,1.0,85.0,107.0,0.794392523364486,0.20560747663551404,0.3410852713178295,0.3410852713178295,65.0,20.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,16.0,16.0,1.0,79.0,117.0,0.6752136752136753,0.32478632478632474,0.49032258064516127,0.49032258064516127,59.0,20.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,21.0,22.0,0.9545454545454546,78.0,156.0,0.5,0.5,0.65625,0.65625,88.0,-10.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,16.0,18.0,0.8888888888888888,63.0,138.0,0.45652173913043476,0.5434782608695652,0.6745362563237773,0.6745362563237773,100.0,-37.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,13.0,14.0,0.9285714285714286,83.0,115.0,0.7217391304347827,0.27826086956521734,0.4282038085434894,0.4282038085434894,102.0,-19.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,18.0,19.0,0.9473684210526315,72.0,136.0,0.5294117647058824,0.47058823529411764,0.62882096069869,0.62882096069869,107.0,-35.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,21.0,24.0,0.875,89.0,221.0,0.40271493212669685,0.5972850678733032,0.7099500576258163,0.7099500576258163,191.0,-102.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,15.0,18.0,0.8333333333333334,84.0,127.0,0.6614173228346457,0.3385826771653543,0.4815229563269876,0.4815229563269876,103.0,-19.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,19.0,23.0,0.8260869565217391,67.0,161.0,0.4161490683229814,0.5838509316770186,0.6841601225818807,0.6841601225818807,125.0,-58.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,36.0,40.0,0.9,162.0,326.0,0.49693251533742333,0.5030674846625767,0.6453869698294709,0.6453869698294709,263.0,-101.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,32.0,35.0,0.9142857142857143,132.0,284.0,0.4647887323943662,0.5352112676056338,0.6751804553026095,0.6751804553026095,243.0,-111.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,13.0,16.0,0.8125,64.0,124.0,0.5161290322580645,0.4838709677419355,0.6065318818040436,0.6065318818040436,102.0,-38.0,
170-149-Domino≤‚ ‘_1463737794.csv,19.0,21.0,0.9047619047619048,99.0,149.0,0.6644295302013423,0.3355704697986577,0.48956454522030396,0.48956454522030396,131.0,-32.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,32.0,34.0,0.9411764705882353,189.0,290.0,0.6517241379310345,0.34827586206896555,0.5084159194588643,0.5084159194588643,244.0,-55.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,29.0,33.0,0.8787878787878788,137.0,271.0,0.5055350553505535,0.49446494464944646,0.6328474879895774,0.6328474879895774,240.0,-103.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,24.0,25.0,0.96,115.0,216.0,0.5324074074074074,0.46759259259259256,0.6288753405110908,0.6288753405110908,178.0,-63.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,33.0,34.0,0.9705882352941176,177.0,283.0,0.6254416961130742,0.3745583038869258,0.5405238352777563,0.5405238352777563,228.0,-51.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,35.0,36.0,0.9722222222222222,182.0,288.0,0.6319444444444444,0.3680555555555556,0.5339666090961428,0.5339666090961428,233.0,-51.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,13.0,14.0,0.9285714285714286,68.0,103.0,0.6601941747572816,0.3398058252427184,0.49753963914707483,0.49753963914707483,78.0,-10.0,
