project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,99.0,120.0,0.825,0.17500000000000004,0.29787234042553196,0.29787234042553196,73.0,26.0,
72-213-花友测试_1463737504.csv,13.0,26.0,0.5,28.0,213.0,0.13145539906103287,0.8685446009389671,0.6346483704974272,0.6346483704974272,104.0,-76.0,
451-109-bug掌上110V1.0.0测试_1470654321.csv,15.0,15.0,1.0,109.0,109.0,1.0,0.0,0.0,0.0,93.0,16.0,
509-176-bug红猩猩V1.2测试_1470654287.csv,24.0,24.0,1.0,158.0,176.0,0.8977272727272727,0.10227272727272729,0.18556701030927839,0.18556701030927839,125.0,33.0,
143-127-荔枝FM测试_1463737709.csv,10.0,18.0,0.5555555555555556,27.0,127.0,0.2125984251968504,0.7874015748031495,0.6514657980456026,0.6514657980456026,103.0,-76.0,
174-330-易试驾测试_1463737832.csv,28.0,39.0,0.717948717948718,95.0,330.0,0.2878787878787879,0.7121212121212122,0.715023091551209,0.715023091551209,278.0,-183.0,
234-175-bugJiuJiu测试_1470654480.csv,20.0,23.0,0.8695652173913043,81.0,175.0,0.46285714285714286,0.5371428571428571,0.66407629812787,0.66407629812787,121.0,-40.0,
322-129-bug有薪快访测试_1470654415.csv,9.0,10.0,0.9,28.0,129.0,0.21705426356589147,0.7829457364341086,0.8374021188392446,0.8374021188392446,36.0,-8.0,
499-130-bug陶世界V1.0.1测试_1470654291.csv,16.0,18.0,0.8888888888888888,53.0,130.0,0.4076923076923077,0.5923076923076923,0.7109059434506636,0.7109059434506636,62.0,-9.0,
449-101-bug湘梦购商家V1.1.1测试_1470654326.csv,14.0,14.0,1.0,62.0,101.0,0.6138613861386139,0.38613861386138615,0.5571428571428572,0.5571428571428572,44.0,18.0,
128-115-蛋蛋赚测试_1463737676.csv,13.0,14.0,0.9285714285714286,92.0,115.0,0.8,0.19999999999999996,0.3291139240506329,0.3291139240506329,102.0,-10.0,
442-124-bug上海三农热线V1.0测试_1470654332.csv,14.0,16.0,0.875,68.0,124.0,0.5483870967741935,0.4516129032258065,0.5957446808510639,0.5957446808510639,76.0,-8.0,
311-185-bug社区慧生活测试_1470654424.csv,18.0,25.0,0.72,38.0,185.0,0.20540540540540542,0.7945945945945946,0.7554603854389721,0.7554603854389721,95.0,-57.0,
217-288-bug大帮汇测试_1470654530.csv,35.0,36.0,0.9722222222222222,192.0,288.0,0.6666666666666666,0.33333333333333337,0.4964539007092199,0.4964539007092199,233.0,-41.0,
124-326-衣批测试_1463737628.csv,21.0,40.0,0.525,41.0,326.0,0.12576687116564417,0.8742331288343559,0.6560341992765538,0.6560341992765538,238.0,-197.0,
284-184-bug海捣网测试_1470654451.csv,26.0,26.0,1.0,153.0,184.0,0.8315217391304348,0.1684782608695652,0.2883720930232558,0.2883720930232558,123.0,30.0,
218-103-bug恶龙公主—逆塔防测试_1470654523.csv,12.0,14.0,0.8571428571428571,41.0,103.0,0.39805825242718446,0.6019417475728155,0.7072243346007604,0.7072243346007604,78.0,-37.0,
382-101-bug出游宝V0.9.2测试_1470654358.csv,12.0,12.0,1.0,101.0,101.0,1.0,0.0,0.0,0.0,85.0,16.0,
204-101-文件管理测试_1463737945.csv,14.0,14.0,1.0,64.0,101.0,0.6336633663366337,0.36633663366336633,0.5362318840579711,0.5362318840579711,47.0,17.0,
6-144-百度天眼测试反馈_1463737257.csv,13.0,13.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,120.0,24.0,
205-111-bug文件管理测试_1470654534.csv,15.0,15.0,1.0,77.0,111.0,0.6936936936936937,0.3063063063063063,0.4689655172413793,0.4689655172413793,56.0,21.0,
377-132-bug世纪开元V1.0测试_1470654361.csv,17.0,17.0,1.0,132.0,132.0,1.0,0.0,0.0,0.0,97.0,35.0,
315-119-萌宠达人测试_1463738095.csv,15.0,17.0,0.8823529411764706,66.0,119.0,0.5546218487394958,0.4453781512605042,0.5919583023082651,0.5919583023082651,102.0,-36.0,
122-138-购物狂测试_1463737645.csv,16.0,18.0,0.8888888888888888,58.0,138.0,0.42028985507246375,0.5797101449275363,0.7017543859649122,0.7017543859649122,100.0,-42.0,
254-372-叮叮导游测试_1463738040.csv,16.0,46.0,0.34782608695652173,32.0,372.0,0.08602150537634409,0.9139784946236559,0.5038903297517598,0.5038903297517598,253.0,-221.0,
222-304-喜马拉雅FM测试_1463737999.csv,14.0,34.0,0.4117647058823529,34.0,304.0,0.1118421052631579,0.8881578947368421,0.5626674605537362,0.5626674605537362,217.0,-183.0,
319-197-百叶小成测试_1463738097.csv,7.0,28.0,0.25,15.0,197.0,0.07614213197969544,0.9238578680203046,0.39351351351351355,0.39351351351351355,138.0,-123.0,
443-131-bug铠甲助手V1.0测试_1470654323.csv,18.0,18.0,1.0,111.0,131.0,0.8473282442748091,0.15267175572519087,0.2649006622516557,0.2649006622516557,80.0,31.0,
276-261-淘二手测试_1463738066.csv,22.0,32.0,0.6875,68.0,261.0,0.26053639846743293,0.7394636015325671,0.7125356603456956,0.7125356603456956,227.0,-159.0,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,32.0,32.0,1.0,266.0,266.0,1.0,0.0,0.0,0.0,239.0,27.0,
130-136-终极手电筒测试_1463737660.csv,18.0,19.0,0.9473684210526315,73.0,136.0,0.5367647058823529,0.4632352941176471,0.6222222222222222,0.6222222222222222,107.0,-34.0,
87-123-听世界听书测试_1463737540.csv,17.0,17.0,1.0,109.0,123.0,0.8861788617886179,0.11382113821138207,0.20437956204379554,0.20437956204379554,76.0,33.0,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,9.0,30.0,0.3,42.0,255.0,0.16470588235294117,0.8352941176470589,0.4414507772020726,0.4414507772020726,166.0,-124.0,
508-159-bug好园区VV1.0.5测试_1470654289.csv,19.0,22.0,0.8636363636363636,92.0,159.0,0.5786163522012578,0.42138364779874216,0.5664071190211346,0.5664071190211346,119.0,-27.0,
48-118-百度糯米6.0.2测试_1463737445.csv,12.0,13.0,0.9230769230769231,43.0,118.0,0.3644067796610169,0.6355932203389831,0.752823086574655,0.752823086574655,76.0,-33.0,
533-166-bug知渔宝V1.3.0测试_1470654279.csv,23.0,23.0,1.0,166.0,166.0,1.0,0.0,0.0,0.0,140.0,26.0,
113-177-Hark测试_1463737599.csv,16.0,24.0,0.6666666666666666,70.0,177.0,0.3954802259887006,0.6045197740112994,0.6340740740740741,0.6340740740740741,132.0,-62.0,
215-339-秀色测试_1463737968.csv,13.0,42.0,0.30952380952380953,25.0,339.0,0.07374631268436578,0.9262536873156342,0.4639954532537653,0.4639954532537653,226.0,-201.0,
404-270-bug门诊大厅V2.6.5测试_1470654351.csv,32.0,33.0,0.9696969696969697,181.0,270.0,0.6703703703703704,0.3296296296296296,0.4920100198669777,0.4920100198669777,221.0,-40.0,
267-194-bug车阿哥（用户端）测试_1470654466.csv,16.0,27.0,0.5925925925925926,29.0,194.0,0.14948453608247422,0.8505154639175257,0.698505093266305,0.698505093266305,143.0,-114.0,
450-101-bug天域天气V1.0测试_1470654313.csv,12.0,12.0,1.0,101.0,101.0,1.0,0.0,0.0,0.0,87.0,14.0,
244-250-malimalihome测试_1463738030.csv,28.0,31.0,0.9032258064516129,83.0,250.0,0.332,0.6679999999999999,0.7680052558101338,0.7680052558101338,167.0,-84.0,
240-132-bug海捣网测试_1470654473.csv,17.0,18.0,0.9444444444444444,49.0,132.0,0.3712121212121212,0.6287878787878788,0.7549491706795078,0.7549491706795078,76.0,-27.0,
106-103-基金速览2.3测试_1463737575.csv,12.0,14.0,0.8571428571428571,38.0,103.0,0.36893203883495146,0.6310679611650485,0.7269338303821061,0.7269338303821061,67.0,-29.0,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,14.0,14.0,1.0,87.0,102.0,0.8529411764705882,0.1470588235294118,0.2564102564102565,0.2564102564102565,64.0,23.0,
42-129-优房优派测试_1463737427.csv,14.0,18.0,0.7777777777777778,38.0,129.0,0.29457364341085274,0.7054263565891472,0.7398373983739838,0.7398373983739838,82.0,-44.0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,47.0,47.0,1.0,353.0,399.0,0.8847117794486216,0.11528822055137844,0.20674157303370783,0.20674157303370783,317.0,36.0,
125-117-话费支付Demo测试_1463737673.csv,15.0,16.0,0.9375,55.0,117.0,0.4700854700854701,0.5299145299145299,0.6771022934109939,0.6771022934109939,70.0,-15.0,
274-149-bug黄瓜测试_1470654456.csv,21.0,21.0,1.0,149.0,149.0,1.0,0.0,0.0,0.0,124.0,25.0,
114-119-京东微联测试_1463737617.csv,11.0,17.0,0.6470588235294118,41.0,119.0,0.3445378151260504,0.6554621848739496,0.6512333965844402,0.6512333965844402,94.0,-53.0,
320-197-bug百叶小成测试_1470654418.csv,7.0,28.0,0.25,15.0,197.0,0.07614213197969544,0.9238578680203046,0.39351351351351355,0.39351351351351355,138.0,-123.0,
167-284-杏林题库测试_1463737790.csv,19.0,35.0,0.5428571428571428,37.0,284.0,0.13028169014084506,0.869718309859155,0.6684709066305818,0.6684709066305818,243.0,-206.0,
