reportNum,bugNum
1,1
2,2
3,2
4,3
5,4
6,5
7,5
8,6
9,7
10,7
11,8
12,8
13,8
14,8
15,8
16,8
17,9
18,9
19,9
20,10
21,10
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,11
31,11
32,11
33,11
34,11
35,12
36,12
37,12
38,12
39,12
40,13
41,13
42,13
43,13
44,13
45,13
46,13
47,13
48,13
49,13
50,14
51,14
52,14
53,14
54,14
55,14
56,15
57,15
58,16
59,16
60,16
61,16
62,16
63,16
64,16
65,16
66,16
67,16
68,16
69,16
70,16
71,16
72,16
73,17
74,17
75,17
76,17
77,17
78,17
79,17
80,17
81,17
82,17
83,17
84,17
85,17
86,17
87,17
88,17
89,17
90,17
91,17
92,17
93,17
94,17
95,17
96,17
97,17
98,17
99,17
100,17
101,17
102,17
103,17
104,17
105,17
106,17
107,17
108,17
109,17
110,17
111,17
112,17
113,17
114,17
115,17
116,17
117,17
118,17
119,17
120,17
