reportNum,bugNum
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,2
28,3
29,4
30,5
31,6
32,6
33,7
34,8
35,9
36,9
37,10
38,11
39,12
40,13
41,14
42,15
43,15
44,16
45,16
46,16
47,17
48,17
49,17
50,17
51,18
52,19
53,19
54,19
55,20
56,21
57,22
58,23
59,24
60,25
61,25
62,25
63,25
64,25
65,26
66,26
67,27
68,27
69,28
70,28
71,29
72,29
73,30
74,30
75,31
76,31
77,31
78,31
79,31
80,32
81,32
82,32
83,32
84,32
85,33
86,33
87,33
88,33
89,33
90,33
91,34
92,35
93,36
94,36
95,36
96,36
97,36
98,36
99,36
100,36
101,36
102,36
103,36
104,36
105,36
106,36
107,36
108,36
109,37
110,38
111,39
112,39
113,40
114,40
115,41
116,41
117,41
118,41
119,41
120,41
121,41
122,41
123,41
124,41
125,41
126,41
127,42
128,42
129,42
130,43
131,43
132,43
133,43
134,43
135,43
136,43
137,44
138,44
139,44
140,44
141,44
142,44
143,44
144,44
145,44
146,44
147,44
148,45
149,45
150,45
151,45
152,45
153,45
154,45
155,45
156,46
157,46
158,46
159,47
160,47
161,47
162,47
163,48
164,48
165,48
166,48
167,49
168,49
169,50
170,50
171,50
172,50
173,50
174,50
175,51
176,51
177,51
178,51
179,51
180,51
181,51
182,51
183,51
184,52
185,52
186,52
187,52
188,52
189,52
190,52
191,52
192,52
193,52
194,52
195,53
196,53
197,53
198,53
199,53
200,53
201,53
202,53
203,53
204,53
205,53
206,53
207,53
208,53
209,53
210,53
211,54
212,54
213,54
214,54
215,54
216,54
217,54
218,54
219,54
220,54
221,54
222,54
223,54
224,54
225,54
226,54
227,54
228,54
229,54
230,54
231,54
232,54
233,54
234,54
235,54
236,54
237,54
238,54
239,54
240,54
241,54
242,54
243,54
244,54
245,54
246,54
247,54
248,54
249,54
250,54
251,54
252,54
253,54
254,54
255,54
256,54
257,54
258,54
259,54
260,54
261,54
262,54
263,54
264,54
265,54
266,54
267,54
268,54
269,54
270,54
271,54
272,54
273,54
274,54
275,54
276,54
277,54
278,54
279,54
280,54
281,54
282,54
283,54
284,54
285,54
286,54
287,54
288,54
289,54
290,54
291,54
292,54
293,54
294,54
295,54
296,54
297,54
298,54
299,54
300,55
301,55
302,55
303,55
304,55
305,55
306,55
307,55
308,55
309,55
310,55
311,55
312,55
313,55
314,55
315,55
316,56
317,56
318,56
319,56
320,56
321,56
322,56
323,56
324,56
325,56
326,56
327,56
328,56
329,56
330,56
331,56
332,56
333,56
334,56
335,56
336,56
337,56
338,56
339,56
340,56
341,56
342,56
343,56
344,56
345,56
346,56
347,56
348,56
349,56
350,56
351,56
352,56
353,56
354,56
355,56
356,56
357,56
358,56
359,56
360,56
361,56
362,56
363,56
364,56
365,56
366,56
367,56
368,56
369,57
370,57
371,57
372,57
373,57
374,57
375,57
376,57
377,57
378,57
379,57
380,57
381,57
382,57
383,57
384,57
385,57
386,57
387,57
388,57
389,57
390,57
391,57
392,57
393,57
394,57
395,57
396,57
397,57
398,57
399,57
400,57
401,57
402,57
403,57
404,57
405,57
406,57
407,57
408,57
409,57
410,57
411,57
412,57
413,57
414,57
415,57
416,58
417,58
418,58
419,58
420,58
421,58
422,58
423,58
424,58
425,58
426,58
427,58
428,58
429,58
430,58
431,58
432,58
433,58
434,58
435,58
436,58
437,58
438,58
439,58
440,58
441,58
442,58
443,58
444,58
445,58
446,58
447,58
448,58
449,58
450,58
451,58
452,58
453,58
454,58
455,58
456,58
457,58
458,58
459,58
460,58
461,58
462,58
463,58
464,58
465,58
466,58
467,58
