reportNum,bugNum
1,0
2,0
3,1
4,2
5,3
6,4
7,4
8,4
9,5
10,6
11,7
12,8
13,9
14,9
15,10
16,10
17,11
18,11
19,11
20,12
21,12
22,12
23,12
24,13
25,14
26,14
27,14
28,15
29,16
30,16
31,16
32,16
33,16
34,17
35,17
36,17
37,17
38,17
39,17
40,17
41,18
42,18
43,19
44,19
45,19
46,19
47,19
48,19
49,19
50,19
51,19
52,19
53,19
54,19
55,19
56,19
57,20
58,20
59,20
60,20
61,21
62,21
63,21
64,22
65,22
66,22
67,22
68,23
69,24
70,24
71,24
72,24
73,24
74,24
75,24
76,24
77,24
78,24
79,24
80,24
81,24
82,24
83,24
84,24
85,24
86,24
87,24
88,24
89,24
90,24
91,24
92,24
93,24
94,24
95,24
96,24
97,24
98,24
99,24
100,24
101,25
102,25
103,26
104,26
105,26
106,26
107,26
108,27
109,27
110,27
111,27
112,27
113,27
114,27
115,27
116,27
117,27
118,27
119,27
120,27
121,27
122,27
123,27
124,27
125,27
126,27
127,27
128,27
129,27
130,27
131,27
132,27
133,27
134,27
135,27
136,27
137,27
138,27
139,27
140,27
141,27
142,27
143,27
144,27
145,27
146,27
147,27
148,27
149,27
150,27
151,27
152,27
153,27
154,27
155,27
156,27
157,28
158,28
159,28
160,28
161,28
162,28
163,28
164,28
165,28
166,28
167,28
168,28
169,28
170,28
171,28
172,28
173,28
174,28
175,28
176,28
177,28
178,28
179,28
180,28
181,28
182,28
183,28
184,28
185,28
186,28
187,28
188,28
189,28
190,28
191,28
192,28
193,28
194,28
195,28
196,28
197,28
