reportNum,bugNum
1,1
2,1
3,1
4,2
5,3
6,4
7,5
8,6
9,6
10,7
11,8
12,9
13,10
14,11
15,12
16,13
17,14
18,15
19,15
20,16
21,17
22,18
23,19
24,20
25,21
26,22
27,23
28,24
29,25
30,26
31,26
32,26
33,26
34,26
35,27
36,27
37,27
38,27
39,27
40,27
41,27
42,27
43,27
44,27
45,27
46,27
47,27
48,27
49,27
50,27
51,27
52,28
53,28
54,28
55,29
56,29
57,29
58,29
59,29
60,29
61,29
62,30
63,31
64,31
65,31
66,32
67,32
68,32
69,32
70,32
71,32
72,32
73,33
74,33
75,33
76,33
77,33
78,34
79,34
80,34
81,34
82,34
83,34
84,34
85,34
86,35
87,36
88,36
89,36
90,36
91,36
92,36
93,36
94,36
95,37
96,37
97,37
98,37
99,37
100,38
101,39
102,39
103,39
104,39
105,40
106,40
107,41
108,41
109,41
110,41
111,41
112,41
113,41
114,41
115,41
116,41
117,41
118,42
119,43
120,43
121,43
122,43
123,43
124,43
125,43
126,43
127,43
128,43
129,43
130,43
131,43
132,43
133,43
134,43
135,43
136,43
137,43
138,43
139,43
140,43
141,43
142,43
143,43
144,43
145,44
146,44
147,45
148,45
149,45
150,45
151,45
152,45
153,45
154,45
155,45
156,45
157,45
158,45
159,45
160,45
161,45
162,46
163,46
164,46
165,46
166,46
167,46
168,46
169,46
170,46
171,46
172,46
173,46
174,46
175,46
176,46
177,46
178,46
179,47
180,47
181,47
182,47
183,48
184,48
185,48
186,48
187,48
188,48
189,48
190,48
191,49
192,49
193,49
194,49
195,49
196,49
197,49
198,49
199,49
200,49
201,49
202,49
203,49
204,49
205,49
206,49
207,49
208,49
209,49
210,49
211,49
212,49
213,49
214,49
215,49
216,49
217,49
218,49
219,49
220,49
221,49
222,49
223,49
224,49
225,49
226,49
227,49
228,49
229,49
230,49
231,49
232,49
233,49
234,49
235,49
236,49
237,49
238,49
239,49
240,49
241,49
242,49
243,49
244,49
245,49
246,49
247,49
248,49
249,49
250,49
251,49
252,49
253,49
254,49
255,49
256,49
257,49
258,49
259,49
260,49
261,49
262,49
263,49
264,49
265,49
266,49
267,50
268,50
269,50
270,50
271,50
272,50
273,50
274,50
275,50
276,50
277,50
278,50
279,50
280,50
281,50
282,50
283,50
284,50
285,50
286,50
287,50
288,50
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,50
297,50
298,50
299,50
300,50
301,50
302,50
303,50
304,50
305,50
306,50
307,50
308,50
309,50
310,50
311,50
312,50
313,50
314,50
315,50
316,50
317,50
318,50
319,50
320,50
321,50
322,50
323,50
324,50
325,50
326,50
327,50
328,50
329,50
330,50
331,50
332,50
333,50
334,50
335,50
336,50
337,50
338,50
339,50
340,50
341,50
342,50
343,50
344,50
345,50
346,50
347,50
348,50
349,50
350,50
351,50
352,50
353,50
354,50
355,50
356,50
357,50
358,50
359,50
360,50
361,50
362,50
363,50
364,50
365,50
366,50
367,50
368,50
369,50
370,50
371,50
372,50
373,50
374,50
375,50
376,50
377,50
378,50
379,50
380,50
381,50
382,50
383,50
384,50
385,50
386,50
387,50
388,50
389,50
390,50
391,50
392,50
393,50
394,50
395,50
396,50
397,50
398,50
399,50
400,50
401,50
402,50
403,50
404,50
