reportNum,bugNum
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,1
40,2
41,3
42,4
43,5
44,5
45,6
46,7
47,7
48,8
49,8
50,8
51,9
52,9
53,10
54,11
55,11
56,11
57,11
58,12
59,12
60,12
61,12
62,12
63,12
64,13
65,13
66,13
67,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,14
78,14
79,14
80,15
81,15
82,15
83,15
84,15
85,15
86,16
87,16
88,16
89,16
90,16
91,16
92,16
93,16
94,16
95,16
96,16
97,16
98,16
99,16
100,16
101,16
102,16
103,16
104,16
105,16
106,16
107,16
108,16
109,16
110,16
111,16
112,16
