reportNum,bugNum
1,1
2,1
3,1
4,1
5,2
6,3
7,3
8,3
9,3
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,5
18,5
19,5
20,6
21,7
22,7
23,7
24,7
25,7
26,7
27,7
28,8
29,8
30,9
31,10
32,10
33,11
34,11
35,11
36,12
37,12
38,13
39,14
40,14
41,15
42,15
43,15
44,16
45,16
46,16
47,17
48,17
49,17
50,17
51,17
52,17
53,17
54,17
55,17
56,17
57,17
58,17
59,17
60,17
61,17
62,17
63,17
64,17
65,17
66,18
67,18
68,18
69,18
70,18
71,18
72,18
73,18
74,18
75,19
76,20
77,20
78,20
79,20
80,20
81,20
82,20
83,20
84,20
85,20
86,21
87,21
88,21
89,21
90,21
91,21
92,21
93,22
94,22
95,22
96,22
97,23
98,23
99,23
100,23
101,23
102,23
103,23
104,23
105,23
106,23
107,23
108,23
109,23
110,23
111,23
112,23
113,23
114,23
115,23
116,23
117,23
118,23
119,23
120,23
121,23
122,23
123,23
124,23
125,23
126,24
127,25
128,25
129,25
130,25
131,25
132,25
133,25
134,25
135,25
136,25
137,25
138,25
139,25
140,25
141,25
142,25
143,25
144,25
145,25
146,25
147,25
148,25
149,26
150,26
151,26
152,26
153,26
154,26
155,26
156,26
157,26
158,26
159,26
160,26
161,26
162,26
163,26
164,26
165,26
166,26
167,26
168,26
169,26
170,26
171,26
172,26
173,26
174,26
175,26
176,26
177,26
178,26
179,26
180,26
181,26
182,26
183,26
184,26
185,26
186,26
