project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,58.0,58.0,1.0,440.0,471.0,0.9341825902335457,0.06581740976645434,0.1235059760956175,0.1235059760956175,397.0,43.0,
29-150-–°∞◊”√≥µ_1463737383.csv,18.0,21.0,0.8571428571428571,90.0,150.0,0.6,0.4,0.5454545454545455,0.5454545454545455,123.0,-33.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,9.0,13.0,0.6923076923076923,50.0,118.0,0.423728813559322,0.576271186440678,0.6289825282631037,0.6289825282631037,76.0,-26.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,70.0,120.0,0.5833333333333334,0.41666666666666663,0.5776173285198555,0.5776173285198555,84.0,-14.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,7.0,19.0,0.3684210526315789,30.0,133.0,0.22556390977443608,0.7744360902255639,0.49930747922437674,0.49930747922437674,113.0,-83.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,14.0,14.0,1.0,95.0,106.0,0.8962264150943396,0.10377358490566035,0.188034188034188,0.188034188034188,70.0,25.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,8.0,15.0,0.5333333333333333,40.0,107.0,0.37383177570093457,0.6261682242990654,0.5760343901128426,0.5760343901128426,65.0,-25.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,16.0,16.0,1.0,105.0,117.0,0.8974358974358975,0.10256410256410253,0.18604651162790692,0.18604651162790692,59.0,46.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,21.0,22.0,0.9545454545454546,80.0,156.0,0.5128205128205128,0.4871794871794872,0.6451091350040421,0.6451091350040421,88.0,-8.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,18.0,18.0,1.0,135.0,138.0,0.9782608695652174,0.021739130434782594,0.042553191489361666,0.042553191489361666,100.0,35.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,13.0,14.0,0.9285714285714286,80.0,115.0,0.6956521739130435,0.30434782608695654,0.4584382871536524,0.4584382871536524,102.0,-22.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,18.0,19.0,0.9473684210526315,90.0,136.0,0.6617647058823529,0.3382352941176471,0.49849488260084285,0.49849488260084285,107.0,-17.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,22.0,24.0,0.9166666666666666,160.0,221.0,0.7239819004524887,0.27601809954751133,0.42428074612709454,0.42428074612709454,191.0,-31.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,17.0,18.0,0.9444444444444444,115.0,127.0,0.905511811023622,0.09448818897637801,0.17178947368421063,0.17178947368421063,103.0,12.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,19.0,23.0,0.8260869565217391,80.0,161.0,0.4968944099378882,0.5031055900621118,0.6253555465258024,0.6253555465258024,125.0,-45.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,40.0,40.0,1.0,290.0,326.0,0.8895705521472392,0.11042944785276076,0.19889502762430944,0.19889502762430944,263.0,27.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,33.0,35.0,0.9428571428571428,185.0,284.0,0.6514084507042254,0.3485915492957746,0.5089974293059125,0.5089974293059125,243.0,-58.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,10.0,16.0,0.625,75.0,124.0,0.6048387096774194,0.3951612903225806,0.48418972332015814,0.48418972332015814,102.0,-27.0,
170-149-Domino≤‚ ‘_1463737794.csv,18.0,21.0,0.8571428571428571,100.0,149.0,0.6711409395973155,0.32885906040268453,0.47534357316087306,0.47534357316087306,131.0,-31.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,34.0,34.0,1.0,285.0,290.0,0.9827586206896551,0.017241379310344862,0.03389830508474583,0.03389830508474583,244.0,41.0,
