project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
1-284-百度手机卫士功能体验_1463737109.csv,36.0,36.0,1.0,203.0,284.0,0.7147887323943662,0.28521126760563376,0.4438356164383561,0.4438356164383561,178.0,25.0,
3-145-手机卫士短信功能_1463737156.csv,20.0,20.0,1.0,104.0,145.0,0.7172413793103448,0.2827586206896552,0.4408602150537635,0.4408602150537635,73.0,31.0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,47.0,47.0,1.0,387.0,399.0,0.9699248120300752,0.03007518796992481,0.058394160583941604,0.058394160583941604,317.0,70.0,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,18.0,18.0,1.0,84.0,127.0,0.6614173228346457,0.3385826771653543,0.5058823529411764,0.5058823529411764,69.0,15.0,
65-111-夺宝猫测试_1463737499.csv,5.0,15.0,0.3333333333333333,21.0,111.0,0.1891891891891892,0.8108108108108107,0.47244094488188976,0.47244094488188976,69.0,-48.0,
72-213-花友测试_1463737504.csv,13.0,26.0,0.5,28.0,213.0,0.13145539906103287,0.8685446009389671,0.6346483704974272,0.6346483704974272,104.0,-76.0,
74-230-通星粉测试_1463737520.csv,27.0,27.0,1.0,217.0,230.0,0.9434782608695652,0.05652173913043479,0.10699588477366258,0.10699588477366258,157.0,60.0,
76-113-查快递测试_1463737513.csv,16.0,16.0,1.0,54.0,113.0,0.4778761061946903,0.5221238938053097,0.6860465116279069,0.6860465116279069,42.0,12.0,
83-132-茄子医生测试_1463737528.csv,11.0,18.0,0.6111111111111112,62.0,132.0,0.4696969696969697,0.5303030303030303,0.5678466076696165,0.5678466076696165,108.0,-46.0,
87-123-听世界听书测试_1463737540.csv,17.0,17.0,1.0,118.0,123.0,0.959349593495935,0.04065040650406504,0.078125,0.078125,76.0,42.0,
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,110.0,120.0,0.9166666666666666,0.08333333333333337,0.15384615384615388,0.15384615384615388,73.0,37.0,
102-223-迪信通测试_1463737571.csv,23.0,27.0,0.8518518518518519,84.0,223.0,0.37668161434977576,0.6233183856502242,0.7198829092546725,0.7198829092546725,122.0,-38.0,
107-174-硬件编码测试_1463737567.csv,23.0,24.0,0.9583333333333334,87.0,174.0,0.5,0.5,0.6571428571428571,0.6571428571428571,99.0,-12.0,
108-272-优优送药测试_1463737584.csv,34.0,34.0,1.0,264.0,272.0,0.9705882352941176,0.02941176470588236,0.05714285714285716,0.05714285714285716,213.0,51.0,
