project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
1-284-百度手机卫士功能体验_1463737109.csv,29.0,36.0,0.8055555555555556,88.0,284.0,0.30985915492957744,0.6901408450704225,0.7433952393408317,0.7433952393408317,178.0,-90.0,
3-145-手机卫士短信功能_1463737156.csv,20.0,20.0,1.0,87.0,145.0,0.6,0.4,0.5714285714285715,0.5714285714285715,73.0,14.0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,31.0,47.0,0.6595744680851063,104.0,399.0,0.2606516290726817,0.7393483709273183,0.6971868567507814,0.6971868567507814,317.0,-213.0,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,17.0,18.0,0.9444444444444444,63.0,127.0,0.49606299212598426,0.5039370078740157,0.6572032618544246,0.6572032618544246,69.0,-6.0,
65-111-夺宝猫测试_1463737499.csv,5.0,15.0,0.3333333333333333,22.0,111.0,0.1981981981981982,0.8018018018018018,0.4708994708994709,0.4708994708994709,69.0,-47.0,
72-213-花友测试_1463737504.csv,24.0,26.0,0.9230769230769231,84.0,213.0,0.39436619718309857,0.6056338028169015,0.7313961729270022,0.7313961729270022,104.0,-20.0,
74-230-通星粉测试_1463737520.csv,22.0,27.0,0.8148148148148148,94.0,230.0,0.40869565217391307,0.5913043478260869,0.685295464956482,0.685295464956482,157.0,-63.0,
76-113-查快递测试_1463737513.csv,16.0,16.0,1.0,56.0,113.0,0.49557522123893805,0.504424778761062,0.6705882352941176,0.6705882352941176,42.0,14.0,
83-132-茄子医生测试_1463737528.csv,10.0,18.0,0.5555555555555556,42.0,132.0,0.3181818181818182,0.6818181818181819,0.6122448979591837,0.6122448979591837,108.0,-66.0,
87-123-听世界听书测试_1463737540.csv,13.0,17.0,0.7647058823529411,56.0,123.0,0.45528455284552843,0.5447154471544715,0.6362308254200146,0.6362308254200146,76.0,-20.0,
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,87.0,120.0,0.725,0.275,0.4313725490196079,0.4313725490196079,73.0,14.0,
102-223-迪信通测试_1463737571.csv,22.0,27.0,0.8148148148148148,68.0,223.0,0.30493273542600896,0.695067264573991,0.7501924980750191,0.7501924980750191,122.0,-54.0,
107-174-硬件编码测试_1463737567.csv,23.0,24.0,0.9583333333333334,81.0,174.0,0.46551724137931033,0.5344827586206897,0.6862367661212706,0.6862367661212706,99.0,-18.0,
108-272-优优送药测试_1463737584.csv,23.0,34.0,0.6764705882352942,98.0,272.0,0.3602941176470588,0.6397058823529411,0.6575747617482748,0.6575747617482748,213.0,-115.0,
112-119-思维简图测试_1463737602.csv,16.0,16.0,1.0,89.0,119.0,0.7478991596638656,0.25210084033613445,0.40268456375838924,0.40268456375838924,75.0,14.0,
125-117-话费支付Demo测试_1463737673.csv,15.0,16.0,0.9375,54.0,117.0,0.46153846153846156,0.5384615384615384,0.6840390879478828,0.6840390879478828,70.0,-16.0,
133-141-幻径测试_1463737686.csv,19.0,20.0,0.95,66.0,141.0,0.46808510638297873,0.5319148936170213,0.6819813352476668,0.6819813352476668,69.0,-3.0,
135-243-星联app测试_1463737684.csv,25.0,30.0,0.8333333333333334,117.0,243.0,0.48148148148148145,0.5185185185185186,0.639269406392694,0.639269406392694,151.0,-34.0,
141-173-聚创测试_1463737689.csv,12.0,23.0,0.5217391304347826,37.0,173.0,0.2138728323699422,0.7861271676300579,0.6272098385857032,0.6272098385857032,140.0,-103.0,
142-130-hjdn测试_1463737703.csv,17.0,18.0,0.9444444444444444,68.0,130.0,0.5230769230769231,0.4769230769230769,0.6337943475646423,0.6337943475646423,75.0,-7.0,
145-155-手电筒测试_1463737698.csv,22.0,22.0,1.0,87.0,155.0,0.5612903225806452,0.43870967741935485,0.6098654708520179,0.6098654708520179,73.0,14.0,
149-121-喜马拉雅FM测试_1463737711.csv,9.0,17.0,0.5294117647058824,29.0,121.0,0.2396694214876033,0.7603305785123967,0.6241990199773841,0.6241990199773841,79.0,-50.0,
151-332-道道云驾校测试_1463737724.csv,38.0,41.0,0.926829268292683,190.0,332.0,0.572289156626506,0.42771084337349397,0.5853129406660159,0.5853129406660159,224.0,-34.0,
159-158-基金曲线速览测试_1463737717.csv,21.0,21.0,1.0,107.0,158.0,0.6772151898734177,0.32278481012658233,0.4880382775119618,0.4880382775119618,93.0,14.0,
175-167-赛果不倒蛋测试_1463737842.csv,18.0,22.0,0.8181818181818182,79.0,167.0,0.47305389221556887,0.5269461077844311,0.6410360178065561,0.6410360178065561,120.0,-41.0,
179-117-金蛋理财测试_1463737851.csv,16.0,16.0,1.0,70.0,117.0,0.5982905982905983,0.4017094017094017,0.5731707317073171,0.5731707317073171,56.0,14.0,
183-124-喜马拉雅FM测试_1463737863.csv,17.0,17.0,1.0,92.0,124.0,0.7419354838709677,0.25806451612903225,0.41025641025641024,0.41025641025641024,78.0,14.0,
184-158-叮叮搭车测试_1463737804.csv,21.0,22.0,0.9545454545454546,87.0,158.0,0.5506329113924051,0.4493670886075949,0.6110655737704918,0.6110655737704918,91.0,-4.0,
187-289-鸟人测试_1463737869.csv,26.0,35.0,0.7428571428571429,74.0,289.0,0.2560553633217993,0.7439446366782008,0.743400492053993,0.743400492053993,220.0,-146.0,
190-330-掌上PC板测试_1463737880.csv,30.0,41.0,0.7317073170731707,96.0,330.0,0.2909090909090909,0.7090909090909091,0.7202216066481993,0.7202216066481993,234.0,-138.0,
192-344-滔滔雅思口语测试_1463737898.csv,32.0,43.0,0.7441860465116279,145.0,344.0,0.42151162790697677,0.5784883720930232,0.6509583439815998,0.6509583439815998,265.0,-120.0,
193-114-百度图片App4.1.3.1测试_1463737882.csv,2.0,3.0,0.6666666666666666,26.0,114.0,0.22807017543859648,0.7719298245614035,0.7154471544715446,0.7154471544715446,40.0,-14.0,
194-317-竹兜育儿测试_1463737902.csv,24.0,37.0,0.6486486486486487,87.0,317.0,0.2744479495268139,0.725552050473186,0.6849485047772677,0.6849485047772677,170.0,-83.0,
196-262-小Q科普测试_1463737916.csv,29.0,31.0,0.9354838709677419,128.0,262.0,0.48854961832061067,0.5114503816793894,0.6613342409802587,0.6613342409802587,144.0,-16.0,
197-306-影视论坛Ai测试_1463737921.csv,29.0,38.0,0.7631578947368421,79.0,306.0,0.2581699346405229,0.7418300653594772,0.7523428571428572,0.7523428571428572,171.0,-92.0,
202-432-无线襄阳测试_1463737927.csv,40.0,54.0,0.7407407407407407,113.0,432.0,0.26157407407407407,0.7384259259259259,0.7395815220541355,0.7395815220541355,270.0,-157.0,
203-463-自由理财师测试_1463737936.csv,41.0,57.0,0.7192982456140351,103.0,463.0,0.2224622030237581,0.7775377969762419,0.7472850163278738,0.7472850163278738,376.0,-273.0,
204-101-文件管理测试_1463737945.csv,14.0,14.0,1.0,61.0,101.0,0.6039603960396039,0.39603960396039606,0.5673758865248227,0.5673758865248227,47.0,14.0,
205-111-bug文件管理测试_1470654534.csv,15.0,15.0,1.0,70.0,111.0,0.6306306306306306,0.36936936936936937,0.5394736842105263,0.5394736842105263,56.0,14.0,
213-416-bug经常直播内测版测试_1470654528.csv,44.0,51.0,0.8627450980392157,151.0,416.0,0.3629807692307692,0.6370192307692308,0.7328954398315471,0.7328954398315471,204.0,-53.0,
214-339-bug秀色测试_1470654525.csv,13.0,42.0,0.30952380952380953,31.0,339.0,0.09144542772861357,0.9085545722713865,0.46174248976532317,0.46174248976532317,226.0,-195.0,
215-339-秀色测试_1463737968.csv,13.0,42.0,0.30952380952380953,31.0,339.0,0.09144542772861357,0.9085545722713865,0.46174248976532317,0.46174248976532317,226.0,-195.0,
224-426-智慧教育测试_1463737994.csv,33.0,53.0,0.6226415094339622,98.0,426.0,0.2300469483568075,0.7699530516431925,0.6885058202404426,0.6885058202404426,339.0,-241.0,
225-426-bug智慧教育测试_1470654514.csv,33.0,53.0,0.6226415094339622,98.0,426.0,0.2300469483568075,0.7699530516431925,0.6885058202404426,0.6885058202404426,339.0,-241.0,
228-244-小饭桌测试_1463737976.csv,15.0,28.0,0.5357142857142857,51.0,244.0,0.20901639344262296,0.790983606557377,0.6387908208296558,0.6387908208296558,189.0,-138.0,
229-244-bug小饭桌测试_1470654522.csv,15.0,28.0,0.5357142857142857,51.0,244.0,0.20901639344262296,0.790983606557377,0.6387908208296558,0.6387908208296558,189.0,-138.0,
234-175-bugJiuJiu测试_1470654480.csv,19.0,23.0,0.8260869565217391,63.0,175.0,0.36,0.64,0.7212336892052194,0.7212336892052194,121.0,-58.0,
235-175-JiuJiu测试_1463738027.csv,19.0,23.0,0.8260869565217391,63.0,175.0,0.36,0.64,0.7212336892052194,0.7212336892052194,121.0,-58.0,
236-561-我们一家测试_1463738018.csv,24.0,69.0,0.34782608695652173,46.0,561.0,0.08199643493761141,0.9180035650623886,0.504500091838609,0.504500091838609,364.0,-318.0,
251-205-aiqianbang测试_1463738035.csv,22.0,25.0,0.88,74.0,205.0,0.36097560975609755,0.6390243902439025,0.740398201669878,0.740398201669878,131.0,-57.0,
